Date,Close,High,Low,Open,Volume
,SPG,SPG,SPG,SPG,SPG
2020-04-08,46.79812240600586,48.613213086027706,44.85656894329342,46.12118258162291,6692100
2020-04-09,50.71099090576172,55.17433187110119,49.02980322846122,49.09675061873418,9095600
2020-04-13,48.576019287109375,51.26889745577292,46.262518094553144,51.03085288270714,4123200
2020-04-14,50.398555755615234,51.62597559176074,48.8587034303945,49.17857640980901,5105100
2020-04-15,45.54095458984375,47.83213754848215,44.484629131413584,47.460189646393964,5168400
2020-04-16,39.50055694580078,46.374101634459336,38.76410745205724,46.1286165780681,8421600
2020-04-17,41.74711608886719,45.66741767628659,41.29334262523018,43.413431339936814,9279000
2020-04-20,40.04360580444336,42.40173608050109,38.86082042132076,40.19982204579347,6498400
2020-04-21,39.84275436401367,40.891639280617724,38.53350621248284,38.85337917917983,6130100
2020-04-22,39.02446365356445,41.02552930996339,38.31033002731079,40.83211634594795,5913200
2020-04-23,39.537757873535156,40.95858777640354,38.24338791892155,39.15093470132552,5861000
2020-04-24,38.30290222167969,39.902264222529354,36.175376096970844,39.70885404651742,10103600
2020-04-27,42.54307174682617,43.197695797833326,38.31033830342352,38.86825585153163,7038000
2020-04-28,47.110565185546875,48.843830620106196,43.68866874759705,45.21364300775102,15427700
2020-04-29,51.17963409423828,53.9915373765033,49.32734391429585,49.37198117343501,16205700
2020-04-30,49.66954040527344,51.060616961347726,47.058487354218066,49.409180000508506,8992000
2020-05-01,47.013858795166016,48.092500097361906,45.07230501875656,47.23702527617171,6430000
2020-05-04,46.87250900268555,47.24445401340829,44.18706840894813,44.930958430393616,3763600
2020-05-05,45.04254150390625,49.305031106723185,44.70035276542256,48.3082211740225,5189500
2020-05-06,41.46443176269531,46.017037978294624,41.09992439727409,45.146685162505115,7686400
2020-05-07,42.401737213134766,43.72586073031805,41.114807634735676,41.59089686169076,6753600
2020-05-08,43.16050338745117,45.00535047119927,43.00428714951195,43.621714448959324,8335500
2020-05-11,40.97346496582031,42.900137454642426,40.847002182789474,42.848065378604815,9361400
2020-05-12,40.57175827026367,45.03509793904388,40.542001991420214,44.88631938254155,16602200
2020-05-13,38.06486129760742,40.54201709896922,36.61427763488132,39.57496037791315,13982300
2020-05-14,38.347537994384766,39.790686751553736,35.14881080603481,37.19450878945483,10654900
2020-05-15,38.17643737792969,38.786426995730395,36.73329169347454,37.52925382493925,7579200
2020-05-18,42.334781646728516,42.92989310533534,40.750295082544184,40.80236715781508,9214700
2020-05-19,42.30503463745117,43.83000897118501,40.28909288803435,42.59515135975713,7025000
2020-05-20,41.41236114501953,44.15731747258706,40.884199846907315,43.58452174620733,7010000
2020-05-21,41.6578483581543,42.63234547525307,40.61640101411415,41.330537714060746,6061100
2020-05-22,40.60896301269531,41.955405192864795,40.08080169231051,41.828942392965004,5301500
2020-05-26,44.07548141479492,44.27633205037549,42.327341092922836,43.14561893768954,10442100
2020-05-27,47.006412506103516,47.088240867845606,44.20938709123761,46.53032331529361,9220000
2020-05-28,44.44743347167969,47.45275015650691,43.78537173676363,47.348605996549175,7862000
2020-05-29,42.92245864868164,44.17219422364191,41.925645817170846,42.90758050639456,8489700
2020-06-01,45.82362365722656,45.972402227342045,42.29758658538016,42.6323376587112,6494900
2020-06-02,47.19982147216797,47.973464922136586,46.44849097660663,46.85763275028616,7797600
2020-06-03,54.2147102355957,55.635543097733745,48.72480315941531,48.87357891415705,17321700
2020-06-04,57.07868194580078,57.91183510985598,51.80449891780583,55.88101859704116,17516800
2020-06-05,65.90866088867188,69.15202213755494,62.01067840324975,62.03299419789764,23237100
2020-06-08,71.04150390625,71.08613549570762,66.30292196903397,70.58029000527416,15401100
2020-06-09,64.32417297363281,67.18814850620508,62.29335065755829,65.46232383219179,12537800
2020-06-10,61.75031280517578,65.13500902686665,58.02342217627164,65.13500902686665,15585400
2020-06-11,53.500579833984375,58.50696319115304,52.369869269188,53.32948827258342,13082500
2020-06-12,56.52076721191406,58.172198318028165,54.17007198312027,57.83745007330665,10647500
2020-06-15,55.337989807128906,56.43150927527204,52.68230210253771,53.46338905847757,9850000
2020-06-16,56.17857360839844,60.47082233919841,55.486755640674154,60.217896773092335,11006200
2020-06-17,53.314605712890625,56.05212169316557,53.195586240060294,56.02236540610012,8312400
2020-06-18,52.786441802978516,53.894836483604195,51.01598537499518,52.079748464923405,8103300
2020-06-19,49.92990493774414,53.93947207312913,49.84063608369282,53.93203158310044,13314800
2020-06-22,50.99366760253906,51.20939073283359,48.41980291377633,49.35710601010023,6269600
2020-06-23,52.16901779174805,53.64192288801276,51.61110014058338,51.618540631719824,6921700
2020-06-24,48.43468475341797,50.71098663803435,46.61215344507484,50.53245460356647,10487700
2020-06-25,48.3082275390625,49.56539801718436,46.88739464653413,47.08080767218033,7432000
2020-06-26,46.04679870605469,48.122252783277695,45.71204759074202,47.489944490416974,11016500
2020-06-29,50.68122863769531,50.71842541152305,45.593023261843165,46.59727372545284,9412900
2020-06-30,50.86720657348633,53.188145891925686,50.26465736623335,53.08400172463335,10456500
2020-07-01,51.93095779418945,54.251896579705296,51.50694073173686,51.923522980683906,7979600
2020-07-02,51.187068939208984,54.274213565570854,51.09036528263717,53.41873893290234,6470600
2020-07-06,51.27634811401367,52.51120280811668,49.8480803923651,51.86402201181761,6075600
2020-07-07,49.04467010498047,50.331602359319554,48.76942874960271,50.212577229827374,5294900
2020-07-08,48.881019592285156,49.691862782406645,47.89164436070154,49.09674841029122,6884900
2020-07-09,46.308326721191406,48.873423289628775,45.43558588227368,48.75958652107802,9286300
2020-07-10,48.554691314697266,48.752005136746455,45.76951423602274,45.91370499463599,5824100
2020-07-13,48.33460998535156,49.43502171193857,47.20384428936824,49.16181572244221,5124300
2020-07-14,46.99893569946289,48.53951024536982,46.5739483200794,47.87167665703963,5240500
2020-07-15,50.535430908203125,50.63409216566533,48.44085936025632,48.97968067954567,7163100
2020-07-16,47.735069274902344,49.791698700880985,47.50739572782859,49.32876673448216,5227200
2020-07-17,47.355621337890625,48.235950058768566,47.112772235233926,47.65159350081662,4932300
2020-07-20,45.852989196777344,47.348031358777384,45.62531852162249,47.16589597664939,5644400
2020-07-21,46.255210876464844,47.34044409781591,45.83022348863144,46.27797707572726,5207900
2020-07-22,47.07482147216797,47.158301388273614,45.62531472384924,46.33868644694156,4059700
2020-07-23,46.9002799987793,47.57570428823823,45.99718502337766,46.30833563633031,3274200
2020-07-24,45.966835021972656,47.26456073106484,45.76193050553859,46.74850555522872,3115400
2020-07-27,47.02170181274414,47.03688024358627,44.798112356692144,45.89093621740774,4299800
2020-07-28,48.67612075805664,49.38190198023532,46.558777091520604,46.72573696192549,5328400
2020-07-29,49.776519775390625,49.806876635795426,47.54534554043939,49.01761563520797,3809600
2020-07-30,48.2814826965332,49.025208438995925,47.522578523205155,48.190415006330944,3311300
2020-07-31,47.31767272949219,48.493976481339615,46.67260535814777,48.046222915762684,5134400
2020-08-03,46.31591796875,46.89268672676718,45.46594615666044,46.45252094328094,4149800
2020-08-04,47.803375244140625,48.28907345281116,46.346277723139345,46.467702275306976,4097700
2020-08-05,47.431514739990234,49.010036940132274,47.25696711314586,48.47121273249365,3380800
2020-08-06,46.44493865966797,47.5908827535491,46.437347996303615,47.5908827535491,4865100
2020-08-07,47.196250915527344,47.461869121168945,45.921291634418985,46.42975895122506,6391300
2020-08-10,49.68545913696289,52.48581750108962,48.43326604300494,49.49573308605955,18253800
2020-08-11,50.960418701171875,53.874608079327835,50.717569586325546,51.72691357208482,13635300
2020-08-12,51.476470947265625,52.318855034362166,49.799293435923495,51.45370474869209,6873000
2020-08-13,50.10285186767578,51.79521075192298,49.882774748673704,50.975592840539235,5499400
2020-08-14,51.74208450317383,51.946986073408276,49.457781420298254,49.617150594920396,5334300
2020-08-17,51.74208450317383,51.90145367779597,50.22427622298684,51.87109681739474,4441600
2020-08-18,49.427425384521484,51.22603031094265,48.4787980885677,51.12737485547704,8189200
2020-08-19,48.47879409790039,49.81446402300385,48.37254798845901,49.41983644364712,4962300
2020-08-20,49.23011779785156,49.67027783578689,47.73507558957547,48.061404628894515,4220400
2020-08-21,48.96449279785156,49.73857826671773,48.49397593440265,49.176990821643635,3014100
2020-08-24,51.98493957519531,52.000115112151725,48.46362442337317,49.36672230674308,5515800
2020-08-25,52.09878158569336,53.2295473765494,50.482311713886055,52.637602946302344,5053500
2020-08-26,50.322933197021484,52.06841508795776,49.897948718524006,51.96975963115778,4363500
2020-08-27,51.27915954589844,52.44028211305755,50.55820282994393,50.55820282994393,4207400
2020-08-28,53.001869201660156,53.04740739312553,50.8086364170828,51.68137744876116,3676900
2020-08-31,51.491641998291016,52.99427466304377,51.18049432825349,52.979093338664114,4089900
2020-09-01,50.99835968017578,51.514414765307606,50.01178769888049,50.580965846159145,3485200
2020-09-02,51.48405075073242,51.628244380805754,50.05731314414224,50.57336815758613,3595200
2020-09-03,51.60548782348633,53.867024984518466,50.74792812492995,51.9849399398355,5310100
2020-09-04,53.3054313659668,55.00538100586899,52.24296428852287,52.743843858310065,6858400
2020-09-08,53.16123962402344,53.692470229025595,52.20501874504021,52.71348315125361,3899300
2020-09-09,52.258140563964844,53.252303153983064,51.575125666632815,53.07775844076328,4332700
2020-09-10,50.231868743896484,52.99427945283313,50.087675099151,52.05323411551853,4586200
2020-09-11,48.68369674682617,50.436763277668256,48.09934027154906,50.421587744015206,5096600
2020-09-14,51.45370101928711,51.55235646928157,48.97208133501434,49.32876719342495,3529100
2020-09-15,53.93532180786133,54.5120906268886,51.37022767031257,51.62825232173185,6836300
2020-09-16,56.24998092651367,57.069593055399224,53.15365042634312,53.90496395697967,8906800
2020-09-17,54.5500373840332,56.34105194218829,53.79113310650919,54.238889641038035,4973200
2020-09-18,52.99428176879883,54.565213233962524,52.81214059169321,54.216117996146096,5821500
2020-09-21,49.23011779785156,51.013541519254886,48.83548436938317,50.89970473065902,7010300
2020-09-22,49.412254333496094,50.899705913092376,49.13904835051109,49.343949942759984,6154600
2020-09-23,47.72748565673828,50.69480391897754,47.5984733296791,49.76893984953225,4440600
2020-09-24,47.68195343017578,48.691297430211335,45.230690257229384,47.0900061712492,5337500
2020-09-25,48.251129150390625,48.516744455374905,47.05205915648514,47.05205915648514,2601500
2020-09-28,49.928306579589844,50.4974847132514,49.1769930643508,49.93589724256622,3771800
2020-09-29,48.56227111816406,49.58678752603087,47.73506559323241,49.57920265436454,3816800
2020-09-30,49.08592987060547,50.178753904601514,48.34220401135267,48.68371152197644,4188200
2020-10-01,50.489898681640625,50.5126648826787,48.759597922988185,49.207348650016705,3426200
2020-10-02,51.757266998291016,51.984940586926434,48.60781902537353,48.66852696436042,5346800
2020-10-05,52.182254791259766,52.61482995679463,51.165320145102605,52.14430726499301,3688200
2020-10-06,53.10811233520508,55.11920360115249,52.371974419754636,52.933561841756244,6512200
2020-10-07,53.90496826171875,54.762533774747446,52.97151927122872,53.36614693591151,4167200
2020-10-08,54.16780090332031,55.064544840667644,53.64985702464067,54.75532258992981,3721700
2020-10-09,52.35112762451172,54.38425401824999,52.18878727197053,54.221913665708804,3825400
2020-10-12,52.583045959472656,52.65262377455438,51.56261655569516,52.289288034934636,3040800
2020-10-13,50.88232421875,52.04963534945372,50.61175697598385,51.771335928916095,3705400
2020-10-14,50.80502700805664,51.43893001883472,50.44942345546643,50.93644455833304,2766800
2020-10-15,50.34119415283203,51.42346321891248,49.931471265902644,50.024239713534136,2900600
2020-10-16,50.10927200317383,50.789556204672955,49.591328148694146,50.65813867107487,3939100
2020-10-19,49.405799865722656,50.51899473550766,49.351686410529354,50.24842745954114,3587400
2020-10-20,49.83098220825195,51.083329853129506,49.80779156818612,50.16339514435326,2902200
2020-10-21,49.637718200683594,50.25616278266528,48.965163109085175,49.56814628162109,3137900
2020-10-22,51.29205322265625,51.43893514520588,49.39807618038702,49.48311246208155,2901400
2020-10-23,51.701759338378906,52.412972261959716,50.95962949883361,51.601264616685086,3194500
2020-10-26,50.001041412353516,51.098774667082935,49.374867757144884,51.02920276546578,3852700
2020-10-27,47.91380310058594,49.92374176866584,47.89061246465331,49.56040607792486,3795000
2020-10-28,46.97068786621094,47.6432459402945,45.880683512133665,46.59189363727706,6595600
2020-10-29,49.01926803588867,49.56040547645683,46.514576171897524,46.916563900634955,5851500
2020-10-30,48.555442810058594,49.18161363114873,47.02479876555965,48.686860358053565,3704500
2020-11-02,50.02423858642578,50.15565612749968,48.38536771836826,48.67139638638237,3666000
2020-11-03,50.24069595336914,51.02148087268819,49.78459766748062,50.71225859690521,3552600
2020-11-04,48.14571762084961,50.178849844857275,48.02202931603476,50.17111766701533,4431700
2020-11-05,49.06565856933594,49.55267967444571,48.28487364705017,48.6482093801314,3283400
2020-11-06,47.821041107177734,50.117008599293236,47.65096856732857,49.088847079604456,4872900
2020-11-09,61.148460388183594,63.77684044678739,56.510144719326334,57.87845114447631,24996200
2020-11-10,60.94746398925781,65.31521234710824,58.21858926225682,59.293131901536135,14440400
2020-11-11,56.74980163574219,60.68463705451551,56.06177930546711,60.28265224490976,6844600
2020-11-12,53.44886779785156,56.14682030120854,52.5753202950595,55.39696407204609,8143000
2020-11-13,57.74703598022461,58.094913243915244,54.73213508245102,55.37376435935523,7732900
2020-11-16,61.04023742675781,63.714998927028745,60.955201162183336,61.80555791000435,13224900
2020-11-17,61.04023742675781,62.87237435723915,59.509596460264724,60.25945258744841,6171800
2020-11-18,59.223567962646484,62.64819166787946,59.21583578420898,60.1976160184305,7493300
2020-11-19,62.331241607666016,62.87238207574779,58.35775091272678,58.74427729081756,16282200
2020-11-20,62.71003723144531,63.22798112563892,61.27215873568094,62.215283974615,9733700
2020-11-23,66.02642059326172,66.71443688537134,63.622226710344584,65.51620308337934,10874800
2020-11-24,68.63934326171875,70.63382044914557,68.35331166729874,68.6006882713105,9742200
2020-11-25,67.4024658203125,68.70892085372846,66.71444939915008,68.34559104426742,5973300
2020-11-27,66.13465118408203,68.49245803592993,66.1191868295034,67.99770485203094,2305900
2020-11-30,63.83097839355469,67.17829890153126,63.69956081466408,65.95687389108463,6987300
2020-12-01,65.70173645019531,66.70670715307672,64.851379800485,65.43890140668906,4869700
2020-12-02,67.4488525390625,68.02090992350506,63.85415606656483,64.72770945005183,4333200
2020-12-03,69.2887191772461,70.88893821045811,67.47977848662585,67.94360897925222,5490000
2020-12-04,72.59738159179688,72.9452529462079,70.12360942313576,71.30637910564205,5268500
2020-12-07,69.08771514892578,72.5123385100943,68.80168355471554,72.43502852933449,6097000
2020-12-08,69.6597900390625,71.08220439598107,68.41517452779628,69.3660320908967,4603100
2020-12-09,70.22410583496094,71.24454108128201,68.94857357290792,70.05403919183159,4596400
2020-12-10,69.91487884521484,70.31686360105847,68.86352684017979,68.89444965184826,3046000
2020-12-11,67.95133209228516,69.5206280968856,66.70671679941088,68.96402922082706,4907600
2020-12-14,67.5029525756836,69.71388347629869,67.0700450084325,69.57473377283608,4841400
2020-12-15,69.37374877929688,69.38921313638683,67.42565853857556,68.3687837916425,5295100
2020-12-16,68.2450942993164,69.80666412221323,68.12913520982616,68.29147557594278,3371600
2020-12-17,68.82488250732422,68.9794965896056,67.63438061441632,68.94857377314932,3002000
2020-12-18,66.04191589355469,68.85582825086493,65.64765722486514,68.60071935359957,6377100
2020-12-21,64.66585540771484,65.32294898119538,63.58358051719906,64.89776766416016,4629100
2020-12-22,64.71997833251953,66.14239258698503,63.405785095233426,66.09601130849035,4139900
2020-12-23,65.68582153320312,66.94221379031507,65.34031141589078,65.44239122739177,2768600
2020-12-24,66.2511978149414,66.42394687813135,65.21467348104828,65.96065467925482,810700
2020-12-28,67.12281799316406,67.64893127561308,66.36112855898692,66.37683083999194,3105000
2020-12-29,65.40314483642578,67.97875094601415,65.12830991454018,67.36625997982568,2281200
2020-12-30,65.93709564208984,67.17778553531856,65.34030711265886,65.34030711265886,2791400
2020-12-31,66.9657974243164,67.02076442068672,64.67287987436403,65.58376238435125,2488300
2021-01-04,65.0262222290039,67.71961636818493,64.43728770286478,67.26417822109404,4299400
2021-01-05,65.30889892578125,66.21193289321693,65.12044159053534,65.29319664407355,4647900
2021-01-06,66.8008804321289,67.9080802249974,65.76435589820717,65.96066740835109,8356300
2021-01-07,66.84796905517578,68.50483807970191,66.36112052063709,67.40549282305216,4227800
2021-01-08,67.9159164428711,67.92377057936383,65.72507965555901,67.01288245663159,3692500
2021-01-11,65.28536224365234,67.21706698899597,65.05764014887023,67.16995413867984,3988200
2021-01-12,67.08358764648438,67.52332363114485,65.34034000593253,65.83504298867557,4103400
2021-01-13,69.7848129272461,70.10676066618683,67.06000839748145,67.06000839748145,4295600
2021-01-14,74.55911254882812,75.18731180625339,70.13032515774117,70.21670270541095,7465800
2021-01-15,73.02787780761719,74.00158116758566,72.50176442683154,73.81312380554856,4006500
2021-01-19,72.76873016357422,73.64035352056209,71.25320546088768,73.1063861125961,3094500
2021-01-20,74.82608032226562,75.39145831213699,72.25832295009161,72.50175324575603,3904100
2021-01-21,74.21360778808594,75.19516537604778,73.57755439723925,74.59052254693013,3059400
2021-01-22,74.98314666748047,75.3836238466323,72.28190422015695,73.02788560142504,3692700
2021-01-25,76.54579162597656,78.65809953800293,73.81313259187539,74.3313978878584,5322700
2021-01-26,77.77862548828125,78.25762606938537,75.88617958736954,77.34673775418669,3720100
2021-01-27,75.88616943359375,81.27295722249616,75.45428175728694,77.13471363085719,5775900
2021-01-28,76.56934356689453,77.76291491992227,75.9254420492838,76.35732377969663,3124700
2021-01-29,72.97290802001953,76.82061446004633,72.32900656612576,76.31805751998051,4517400
2021-02-01,72.98075866699219,73.49901786560908,71.1118695189818,73.36552749530861,3774100
2021-02-02,72.60385131835938,73.89950853927856,71.74008183473062,73.89950853927856,2987200
2021-02-03,73.32625579833984,73.61679892149215,71.47307510088011,72.52530766209219,2986900
2021-02-04,74.7240219116211,75.57208314831281,73.32627881822897,73.32627881822897,2794000
2021-02-05,75.97254180908203,76.8755758039693,75.32078626581156,75.70556107528016,2547700
2021-02-08,77.69223022460938,78.10840958749428,75.90187055509284,76.63999761737993,4464400
2021-02-09,80.52698516845703,82.4586897408086,79.58468630985377,80.48772046940825,6002200
2021-02-10,83.40882110595703,85.31696889745153,80.95885172213976,81.97181965994062,4318300
2021-02-11,85.80381774902344,87.49209764976546,84.21762365055125,84.9243461660887,4696700
2021-02-12,85.79597473144531,86.87961199273775,84.57884110466334,85.22274254820543,2264400
2021-02-16,86.36135864257812,87.49210882086274,85.30127173844336,85.54470207490213,3719700
2021-02-17,84.9871826171875,86.76183437648639,84.09985074658614,85.98444246454743,2752700
2021-02-18,83.6444091796875,85.3091330135735,83.01621591495943,84.32757542091828,3314300
2021-02-19,85.92948150634766,86.32210455883194,83.78575700376446,84.35113515789419,3073300
2021-02-22,88.55218505859375,90.56241880787033,85.53684342110581,85.53684342110581,4256300
2021-02-23,90.39751434326172,91.04141577138728,86.42416583175181,90.6016739732142,4174400
2021-02-24,93.44427490234375,95.11684674175237,89.91066786822151,90.33470143123037,4698100
2021-02-25,90.16195678710938,95.25820228873688,89.24322028972372,94.1117437038796,4935000
2021-02-26,88.66997528076172,91.44974678947229,87.36647005959826,89.41596256185986,3964400
2021-03-01,89.45521545410156,92.54123221748684,89.39239434148966,91.24557522688367,3604600
2021-03-02,87.69625854492188,89.6044062387311,87.42927183521682,89.392386500002,3371900
2021-03-03,89.51019287109375,90.87652527050317,87.98681965373814,88.02607836048676,4274600
2021-03-04,86.46343994140625,90.42893474795638,83.82501282882926,89.5416029090955,5024200
2021-03-05,87.29579162597656,88.17526925480195,81.75981122216801,87.60203707001506,4576600
2021-03-08,87.71199035644531,90.27974855741044,87.2958108659467,88.25381210344672,3387300
2021-03-09,87.16231536865234,88.53649601635632,85.36410111645688,88.1046082735542,2863400
2021-03-10,89.76146697998047,90.24832164933075,86.91888033735056,87.11519183436982,2989700
2021-03-11,90.96289825439453,91.88948881977035,88.94481617441734,89.87926087764728,5177900
2021-03-12,92.54122924804688,92.68257375141272,90.77442595144922,90.89221403607924,2619900
2021-03-15,95.02262878417969,95.73719959390823,91.75600225127182,92.77682454054356,3816100
2021-03-16,92.02298736572266,95.10115047229714,91.67747718342993,95.01477292672396,3633300
2021-03-17,92.84748077392578,93.17728863074954,91.44974392155547,91.73243294686084,2232400
2021-03-18,91.73243713378906,94.87342112192216,90.79799248021499,92.37633861171828,6079000
2021-03-19,91.63035583496094,93.02023859130331,89.60441975741993,92.03868111082238,4471200
2021-03-22,90.4996109008789,91.77955985709433,89.39241105020895,91.48902264112301,2725900
2021-03-23,86.69901275634766,90.27187842141942,86.00013831256638,90.03630821865121,3682200
2021-03-24,85.90591430664062,89.73791266149986,85.89806016910943,87.25653839633122,3428000
2021-03-25,89.23534393310547,89.63582102108133,83.77003316741754,84.65735888102012,3852100
2021-03-26,90.04415893554688,91.60680281598957,88.11245446113672,90.06771535740101,2674100
2021-03-29,89.36885070800781,90.49175279505747,87.13090067184646,89.84000312905391,3331400
2021-03-30,90.60953521728516,91.44189405794438,89.28246756374607,89.50234147555463,2087800
2021-03-31,89.33743286132812,90.81369914376602,89.10186266096882,89.9970426024273,2507100
2021-04-01,90.46031951904297,90.57810759472709,88.44223792428308,90.29541860946536,2858600
2021-04-05,90.3425521850586,91.08853346794136,88.94480931151344,91.08853346794136,2911900
2021-04-06,91.47331237792969,91.76385557854312,89.91852852512238,90.09128361786809,2500000
2021-04-07,91.88165283203125,92.43132273552368,90.39753810164908,91.91306339665262,2541100
2021-04-08,90.78583526611328,91.82606285859809,90.21410508884323,91.36550176487937,2364300
2021-04-09,92.04045104980469,92.2786678828201,90.55554128514346,91.07168684406655,1669900
2021-04-12,91.11138916015625,92.80275840718534,90.07910407179507,92.43748773977201,2994200
2021-04-13,90.03147888183594,90.60320913643933,88.3798211064124,90.28558054407506,3681700
2021-04-14,90.33320617675781,91.91340030425027,90.17438889116812,90.29350034079539,2657400
2021-04-15,90.97640991210938,91.76253587620396,90.22204740875992,91.3178595422936,2314100
